split,name,n,term_count,oracle_depth,predicted_depth,correct_depth,single_score,single_T,single_CNOT,single_depth,single_ancilla,single_time_s,depth1_score,depth1_T,depth1_CNOT,depth1_depth,depth1_ancilla,depth1_time_s,depth2_score,depth2_T,depth2_CNOT,depth2_depth,depth2_ancilla,depth2_time_s,policy_score,policy_time_s,oracle_score,oracle_all_time_s
test,test_n20_0007_shallow,20,71,2,1,0,1143.2649999999999,1100,665,665,3,0.005885291000595316,1114.625,1072,653,653,3,0.033146416000818135,1090.325,1048,647,647,3,0.10347737499978393,1114.625,0.033146416000818135,1090.325,0.14250908200119738
test,test_n20_0008_deep,20,101,2,2,1,1393.935,1332,999,999,3,0.00856170800034306,1319.955,1260,963,963,3,0.05655112500244286,1266.3149999999998,1208,933,933,3,0.27715687499949127,1266.3149999999998,0.27715687499949127,1266.3149999999998,0.3422697080022772
test,test_n20_0009_shallow,20,55,2,2,1,697.535,664,491,491,3,0.0045115419998182915,599.115,568,447,447,3,0.02472870799829252,582.5949999999999,552,437,437,3,0.0761294160001853,582.5949999999999,0.0761294160001853,582.5949999999999,0.10536966599829611
test,test_n20_0010_shallow,20,44,0,2,0,704.6500000000001,676,440,440,2,0.003591040996980155,704.6500000000001,676,440,440,2,0.00990379200084135,704.6500000000001,676,440,440,2,0.009914124999340856,704.6500000000001,0.009914124999340856,704.6500000000001,0.02340895799716236
test,test_n20_0011_deep,20,191,2,2,1,4194.169999999999,4060,2260,2260,4,0.018205458000011276,4028.63,3900,2160,2160,4,0.12316587500026799,3884.4300000000003,3760,2084,2084,4,0.6041239590012992,3884.4300000000003,0.6041239590012992,3884.4300000000003,0.7454952920015785
test,test_n20_0012_deep,20,163,2,2,1,3799.505,3680,1999,1999,4,0.015350165998825105,3577.645,3464,1893,1893,4,0.10364541700255359,3446.445,3336,1835,1835,4,0.5028791250006179,3446.445,0.5028791250006179,3446.445,0.6218747080019966
test,test_n20_0013_shallow,20,51,1,1,1,688.885,660,443,443,2,0.00409833300000173,684.805,656,441,441,2,0.015294166998501169,684.805,656,441,441,2,0.018535917002736824,684.805,0.015294166998501169,684.805,0.03792841700123972
test,test_n20_0014_mixed,20,111,2,2,1,2592.295,2512,1331,1331,3,0.009950583000318147,2501.655,2424,1283,1283,3,0.0663391660018533,2411.795,2336,1249,1249,3,0.32462166600089404,2411.795,0.32462166600089404,2411.795,0.4009114150030655
test,test_n20_0015_deep,20,155,2,2,1,2595.25,2492,1704,1704,4,0.01429529199958779,2496.71,2396,1658,1658,4,0.09672345799845061,2418.07,2320,1610,1610,4,0.468509708000056,2418.07,0.468509708000056,2418.07,0.5795284579980944
test,test_n20_0016_shallow,20,52,2,1,0,523.1949999999999,492,485,485,2,0.004154207999818027,502.33500000000004,472,469,469,2,0.026587457999994513,481.475,452,453,453,2,0.1223015409996151,502.33500000000004,0.026587457999994513,481.475,0.15304320699942764
test,test_n20_0017_shallow,20,74,2,2,1,1155.59,1112,706,706,2,0.00610137499825214,1130.3899999999999,1088,684,684,2,0.039436957998987054,1105.19,1064,662,662,2,0.18365012499998556,1105.19,0.18365012499998556,1105.19,0.22918845799722476
test,test_n20_0018_mixed,20,129,2,2,1,1993.57,1920,1206,1206,3,0.011251417003222741,1882.9299999999998,1812,1158,1158,3,0.07605300000068382,1780.51,1712,1114,1114,3,0.36757487499926356,1780.51,0.36757487499926356,1780.51,0.4548792920031701
test,test_n20_0019_mixed,20,120,2,2,1,2078.115,2004,1217,1217,3,0.010599291999824345,1961.775,1892,1139,1139,3,0.06985041699954309,1916.355,1848,1113,1113,3,0.3361276670002553,1916.355,0.3361276670002553,1916.355,0.41657737599962275
test,test_n20_0020_mixed,20,123,2,2,1,1425.255,1356,1129,1129,3,0.010947124999802327,1296.9350000000002,1232,1051,1051,3,0.07233795899810502,1246.855,1184,1013,1013,3,0.3330178750002233,1246.855,0.3330178750002233,1246.855,0.41630295899813063
test,test_n20_0021_deep,20,158,2,2,1,3416.4350000000004,3308,1835,1835,3,0.01463566700113006,3230.775,3128,1733,1733,3,0.09875191700120922,3140.4749999999995,3040,1691,1691,3,0.5780953749999753,3140.4749999999995,0.5780953749999753,3140.4749999999995,0.6914829590023146
test,test_n20_0022_deep,20,211,2,2,1,4384.29,4232,2586,2586,4,0.021965916999761248,4208.87,4060,2488,2488,5,0.15201391700247768,4040.11,3896,2402,2402,5,0.8087437499998487,4040.11,0.8087437499998487,4040.11,0.9827235840020876
test,test_n20_0023_deep,20,146,2,2,1,2526.22,2432,1578,1578,3,0.014426124998863088,2389.9,2300,1500,1500,3,0.09345120800207951,2254.26,2168,1434,1434,3,0.43436812500294764,2254.26,0.43436812500294764,2254.26,0.5422454580038902
test,test_n20_0024_deep,20,217,2,2,1,3840.5950000000003,3708,2227,2227,4,0.021825457999511855,3687.375,3560,2133,2133,4,0.14481549999982235,3567.835,3444,2069,2069,4,0.7071425829999498,3567.835,0.7071425829999498,3567.835,0.873783540999284
test,test_n20_0025_deep,20,160,2,2,1,3111.415,3008,1743,1743,3,0.01529024999763351,2967.655,2868,1675,1675,3,0.10273412500100676,2913.555,2816,1637,1637,3,0.4963619580012164,2913.555,0.4963619580012164,2913.555,0.6143863329998567
test,test_n20_0026_deep,20,184,2,2,1,4417.679999999999,4288,2180,2180,4,0.017673958001978463,4175.139999999999,4052,2062,2062,4,0.11738216600133455,3937.38,3820,1958,1958,4,0.5745364169997629,3937.38,0.5745364169997629,3937.38,0.7095925410030759
test,test_n20_0027_deep,20,195,2,2,1,4208.32,4076,2262,2262,3,0.018771167000522837,4027.1,3900,2168,2168,3,0.12698679200184415,3883.32,3760,2100,2100,3,0.6174867500012624,3883.32,0.6174867500012624,3883.32,0.7632447090036294
test,test_n20_0028_mixed,20,141,2,2,1,2923.5950000000003,2824,1677,1677,3,0.013729624999541556,2750.4950000000003,2656,1585,1585,3,0.09084383300069021,2577.855,2488,1501,1501,3,0.4289102909970097,2577.855,0.4289102909970097,2577.855,0.5334837489972415
test,test_n20_0029_shallow,20,29,2,2,1,327.49,308,276,276,2,0.0024667500001669396,306.62999999999994,288,260,260,2,0.008528624999598833,285.77000000000004,268,244,244,2,0.01904337499945541,285.77000000000004,0.01904337499945541,285.77000000000004,0.03003874999922118
test,test_n20_0030_shallow,20,46,1,1,1,615.035,588,375,375,3,0.0038284170004772022,602.8550000000001,576,371,371,3,0.02423083299800055,602.8550000000001,576,371,371,3,0.08878037499744096,602.8550000000001,0.02423083299800055,602.8550000000001,0.11683962499591871
test,test_n20_0031_mixed,20,161,2,2,1,2707.35,2604,1742,1742,3,0.015600583999912487,2508.79,2412,1624,1624,3,0.10281287500038161,2332.25,2240,1542,1542,3,0.4831160829999135,2332.25,0.4831160829999135,2332.25,0.6015295420002076
test,test_n20_0032_deep,20,229,2,2,1,4292.929999999999,4148,2486,2486,3,0.022705916002450977,4161.27,4020,2420,2420,3,0.3002262499976496,4041.73,3904,2356,2356,3,0.7353884580006707,4041.73,0.7353884580006707,4041.73,1.0583206240007712
test,test_n20_0033_shallow,20,48,0,1,0,663.49,636,418,418,2,0.003871708999213297,663.49,636,418,418,2,0.010906750001595356,663.49,636,418,418,2,0.010917915999016259,663.49,0.010906750001595356,663.49,0.02569637499982491
test,test_n20_0034_shallow,20,51,2,1,0,562.23,532,432,432,3,0.0042609579977579415,541.37,512,416,416,3,0.027362665998225566,532.95,504,408,408,3,0.10777529099868843,541.37,0.027362665998225566,532.95,0.13939891499467194
test,test_n20_0035_deep,20,164,2,2,1,3533.5299999999997,3420,1890,1890,4,0.015439041999343317,3369.8900000000003,3260,1824,1824,4,0.10401520899904426,3283.01,3176,1772,1772,4,0.5050601250004547,3283.01,0.5050601250004547,3283.01,0.6245143759988423
test,test_n20_0036_deep,20,146,2,2,1,2981.9249999999997,2888,1573,1573,3,0.01380908299688599,2850.725,2760,1515,1515,3,0.09187870900132111,2727.6250000000005,2640,1459,1459,3,0.4475034580027568,2727.6250000000005,0.4475034580027568,2727.6250000000005,0.5531912500009639
test,test_n20_0037_shallow,20,39,1,1,1,648.335,624,399,399,1,0.003144791000522673,648.335,624,399,399,1,0.00311212499946123,648.335,624,399,399,1,0.0031783749982423615,648.335,0.00311212499946123,648.335,0.009435290998226264
test,test_n20_0038_shallow,20,46,1,1,1,600.4749999999999,576,328,329,3,0.003937166999094188,563.6150000000001,540,312,313,3,0.014225208000425482,563.6150000000001,540,312,313,3,0.029174125000281492,563.6150000000001,0.014225208000425482,563.6150000000001,0.04733649999980116
test,test_n20_0039_mixed,20,114,2,2,1,2117.48,2044,1206,1206,3,0.010036332998424768,2047.5,1976,1170,1170,3,0.0670938750008645,2026.64,1956,1154,1154,3,0.333901625002909,2026.64,0.333901625002909,2026.64,0.41103183300219825
test,test_n20_0040_deep,20,148,2,2,1,2947.275,2852,1597,1597,3,0.013696707999770297,2831.515,2740,1529,1529,3,0.09212316600314807,2744.7549999999997,2656,1479,1479,3,0.45578841700262274,2744.7549999999997,0.45578841700262274,2744.7549999999997,0.5616082910055411
test,test_n20_0041_shallow,20,59,2,1,0,785.8050000000001,752,531,531,2,0.004972417002136353,764.945,732,515,515,2,0.03205808399798116,744.085,712,499,499,2,0.14867358400078956,764.945,0.03205808399798116,744.085,0.18570408500090707
test,test_n20_0042_mixed,20,121,2,2,1,2173.7900000000004,2096,1284,1284,3,0.010871665999729885,2075.37,2000,1240,1240,3,0.07338099999833503,2011.17,1936,1200,1200,4,0.3533802909987571,2011.17,0.3533802909987571,2011.17,0.43763295699682203
test,test_n20_0043_mixed,20,75,2,2,1,1361.44,1312,776,776,3,0.006517541998618981,1332.8,1284,764,764,3,0.042771874999743886,1324.3799999999999,1276,756,756,3,0.14538066699969932,1324.3799999999999,0.14538066699969932,1324.3799999999999,0.19467008399806218
test,test_n20_0044_mixed,20,137,2,2,1,2495.9249999999997,2408,1465,1465,3,0.01265070799854584,2408.7250000000004,2324,1407,1407,3,0.08433529100148007,2325.405,2244,1347,1347,3,0.4127404999999271,2325.405,0.4127404999999271,2325.405,0.509726498999953
test,test_n20_0045_shallow,20,35,0,1,0,498.52000000000004,476,294,294,3,0.002933249998022802,498.52000000000004,476,294,294,3,0.005547624998143874,498.52000000000004,476,294,294,3,0.005586792001849972,498.52000000000004,0.005547624998143874,498.52000000000004,0.014067666998016648
test,test_n20_0046_shallow,20,43,0,1,0,752.815,724,443,443,2,0.0035839579977618996,752.815,724,443,443,2,0.010176624997257022,752.815,724,443,443,2,0.010372875000030035,752.815,0.010176624997257022,752.815,0.024133457995048957
test,test_n20_0047_shallow,20,41,0,1,0,623.3649999999999,596,417,417,2,0.003388208002434112,623.3649999999999,596,417,417,2,0.006500958003016422,623.3649999999999,596,417,417,2,0.006479083000158425,623.3649999999999,0.006500958003016422,623.3649999999999,0.01636824900560896
